ObjectID,PID,Civic.Number,Street,Full.Civic.Address,Closest.University,DestinationRank,Total_Length
14649,177105,6305,QUINPOOL RD,6305 QUINPOOL RD, Studley Campus,1,981.8033116
14650,177113,6309,QUINPOOL RD,6309 QUINPOOL RD, Studley Campus,1,990.5641878
14651,177113,6311,QUINPOOL RD,6311 QUINPOOL RD, Studley Campus,1,995.2765937
14652,177121,6321,QUINPOOL RD,6321 QUINPOOL RD, Studley Campus,1,1063.253718
14653,177139,2045,HARVARD ST,2045 HARVARD ST, Studley Campus,1,1081.044197
14654,177147,6320,YALE ST,6320 YALE ST, Studley Campus,1,1131.473872
14655,177147,6322,YALE ST,6322 YALE ST, Studley Campus,1,1129.071857
14656,177147,6324,YALE ST,6324 YALE ST, Studley Campus,1,1125.828019
14657,177154,6318,YALE ST,6318 YALE ST, Studley Campus,1,1137.823224
14658,177162,6314,YALE ST,6314 YALE ST, Studley Campus,1,1149.415205
14659,177170,6308,YALE ST,6308 YALE ST, Studley Campus,1,1159.60856
14660,177188,6304,YALE ST,6304 YALE ST, Studley Campus,1,1168.375976
14661,177196,6300,YALE ST,6300 YALE ST, Studley Campus,1,1180.240953
14662,177204,6296,YALE ST,6296 YALE ST, Studley Campus,1,1190.325933
14663,177212,6290,YALE ST,6290 YALE ST, Studley Campus,1,1199.976072
14664,177220,6284,YALE ST,6284 YALE ST, Studley Campus,1,1211.111383
14665,177238,6280,YALE ST,6280 YALE ST, Studley Campus,1,1221.647536
14666,177238,6282,YALE ST,6282 YALE ST, Studley Campus,1,1217.741873
14667,177246,6278,YALE ST,6278 YALE ST, Studley Campus,1,1231.668668
14668,177253,6272,YALE ST,6272 YALE ST, Studley Campus,1,1242.602508
14669,177261,6268,YALE ST,6268 YALE ST, Studley Campus,1,1251.664246
14670,177279,6258,YALE ST,6258 YALE ST, Studley Campus,1,1276.309658
14671,177279,6260,YALE ST,6260 YALE ST, Studley Campus,1,1272.220938
14672,177295,6249,YALE ST,6249 YALE ST, Studley Campus,1,1292.643371
14673,177303,6255,YALE ST,6255 YALE ST, Studley Campus,1,1273.78249
14674,177303,6257,YALE ST,6257 YALE ST, Studley Campus,1,1276.679425
14675,177303,6259,YALE ST,6259 YALE ST, Studley Campus,1,1272.140767
14676,177311,6261,YALE ST,6261 YALE ST, Studley Campus,1,1266.18572
14677,177329,6267,YALE ST,6267 YALE ST, Studley Campus,1,1252.671483
14678,177337,6271,YALE ST,6271 YALE ST, Studley Campus,1,1246.885848
14679,177345,6273,YALE ST,6273 YALE ST, Studley Campus,1,1238.232019
14680,177345,6275,YALE ST,6275 YALE ST, Studley Campus,1,1232.128387
14681,177352,6279,YALE ST,6279 YALE ST, Studley Campus,1,1226.188563
14682,177360,6283,YALE ST,6283 YALE ST, Studley Campus,1,1217.475859
14683,177360,6285,YALE ST,6285 YALE ST, Studley Campus,1,1215.003077
14684,177378,6287,YALE ST,6287 YALE ST, Studley Campus,1,1207.614796
14685,177378,6289,YALE ST,6289 YALE ST, Studley Campus,1,1203.583016
14686,177386,6291,YALE ST,6291 YALE ST, Studley Campus,1,1195.562894
14687,177394,6297,YALE ST,6297 YALE ST, Studley Campus,1,1185.011218
14688,177394,6299,YALE ST,6299 YALE ST, Studley Campus,1,1181.22513
14689,177402,6303,YALE ST,6303 YALE ST, Studley Campus,1,1174.296246
14690,177410,6307,YALE ST,6307 YALE ST, Studley Campus,1,1163.497792
14691,177428,6311,YALE ST,6311 YALE ST, Studley Campus,1,1152.024078
14692,177436,6315,YALE ST,6315 YALE ST, Studley Campus,1,1143.901496
14693,177436,6317,YALE ST,6317 YALE ST, Studley Campus,1,1140.221813
14694,177444,6321,YALE ST,6321 YALE ST, Studley Campus,1,1130.999559
14695,177451,2131,HARVARD ST,2131 HARVARD ST, Studley Campus,1,1128.582801
14696,177451,2135,HARVARD ST,2135 HARVARD ST, Studley Campus,1,1123.586518
14697,177451,6329,YALE ST,6329 YALE ST, Studley Campus,1,1113.093775
14698,177451,6331,YALE ST,6331 YALE ST, Studley Campus,1,1112.667535
14699,177469,2141,HARVARD ST,2141 HARVARD ST, Studley Campus,1,1142.858678
14700,177477,2155,HARVARD ST,2155 HARVARD ST, Studley Campus,1,1156.244334
14701,177477,2159,HARVARD ST,2159 HARVARD ST, Studley Campus,1,1152.741427
14702,177493,2173,HARVARD ST,2173 HARVARD ST, Studley Campus,1,1172.792469
14703,177493,2175,HARVARD ST,2175 HARVARD ST, Studley Campus,1,1176.805134
14704,177501,2181,HARVARD ST,2181 HARVARD ST, Studley Campus,1,1184.440859
14705,177501,2185,HARVARD ST,2185 HARVARD ST, Studley Campus,1,1187.956981
14706,177519,6316,YUKON ST,6316 YUKON ST, Studley Campus,1,1237.783942
14707,177527,6314,YUKON ST,6314 YUKON ST, Studley Campus,1,1248.725899
14708,177535,6308,YUKON ST,6308 YUKON ST, Studley Campus,1,1255.991626
14709,177543,6304,YUKON ST,6304 YUKON ST, Studley Campus,1,1266.952853
14710,177550,6300,YUKON ST,6300 YUKON ST, Studley Campus,1,1274.276397
14711,177568,6296,YUKON ST,6296 YUKON ST, Studley Campus,1,1283.649569
14712,177576,6288,YUKON ST,6288 YUKON ST, Studley Campus,1,1205.301863
14713,177576,6290,YUKON ST,6290 YUKON ST, Studley Campus,1,1294.416149
14714,177576,6292,YUKON ST,6292 YUKON ST, Studley Campus,1,1296.130427
14715,177576,6294,YUKON ST,6294 YUKON ST, Studley Campus,1,1290.727388
14716,177584,6284,YUKON ST,6284 YUKON ST, Studley Campus,1,1311.189935
14717,177592,6282,YUKON ST,6282 YUKON ST, Studley Campus,1,1322.425791
14718,177600,6278,YUKON ST,6278 YUKON ST, Studley Campus,1,1329.593205
14719,177618,6274,YUKON ST,6274 YUKON ST, Studley Campus,1,1340.167028
14720,177618,6276,YUKON ST,6276 YUKON ST, Studley Campus,1,1337.459252
14721,177626,6268,YUKON ST,6268 YUKON ST, Studley Campus,1,1348.402131
14722,177634,6264,YUKON ST,6264 YUKON ST, Studley Campus,1,1356.363551
14723,177642,6262,YUKON ST,6262 YUKON ST, Studley Campus,1,1365.351194
14724,177659,6256,YUKON ST,6256 YUKON ST, Studley Campus,1,1377.368301
14725,177667,6250,YUKON ST,6250 YUKON ST, Studley Campus,1,1388.407329
14726,177667,6252,YUKON ST,6252 YUKON ST, Studley Campus,1,1385.401466
14727,177675,2144,MONASTERY LANE,2144 MONASTERY LANE, Studley Campus,1,1119.007404
14728,177675,2146,MONASTERY LANE,2146 MONASTERY LANE, Studley Campus,1,1122.410687
14729,177675,2148,MONASTERY LANE,2148 MONASTERY LANE, Studley Campus,1,1127.335039
14730,177675,2150,MONASTERY LANE,2150 MONASTERY LANE, Studley Campus,1,1130.914295
14731,177675,2152,MONASTERY LANE,2152 MONASTERY LANE, Studley Campus,1,1143.355141
14732,177675,6246,YUKON ST,6246 YUKON ST, Studley Campus,1,1398.123611
14733,177675,6248,YUKON ST,6248 YUKON ST, Studley Campus,1,1395.118107
14734,205468,7012,BAYERS RD,7012 BAYERS RD, Studley Campus,1,3564.610721
14735,205476,3290,MAILING ST,3290 MAILING ST, Studley Campus,1,3567.899422
14736,205484,3282,MAILING ST,3282 MAILING ST, Studley Campus,1,3553.114382
14737,205484,3284,MAILING ST,3284 MAILING ST, Studley Campus,1,3557.158624
14738,205492,3278,MAILING ST,3278 MAILING ST, Studley Campus,1,3542.142338
14739,205500,3270,MAILING ST,3270 MAILING ST, Studley Campus,1,3540.026044
14740,205500,3272,MAILING ST,3272 MAILING ST, Studley Campus,1,3538.125169
14741,205583,3236,PENNINGTON ST,3236 PENNINGTON ST, Studley Campus,1,3524.51219
14742,205583,3238,PENNINGTON ST,3238 PENNINGTON ST, Studley Campus,1,3526.982213
14743,205591,3230,PENNINGTON ST,3230 PENNINGTON ST, Studley Campus,1,3511.221469
14744,205591,3232,PENNINGTON ST,3232 PENNINGTON ST, Studley Campus,1,3513.554
14745,205609,3220,PENNINGTON ST,3220 PENNINGTON ST, Studley Campus,1,3493.42238
14746,205617,3216,PENNINGTON ST,3216 PENNINGTON ST, Studley Campus,1,3481.426723
14747,205625,3204,PENNINGTON ST,3204 PENNINGTON ST, Studley Campus,1,3460.927852
14748,205625,3206,PENNINGTON ST,3206 PENNINGTON ST, Studley Campus,1,3463.862968
14749,205625,3208,PENNINGTON ST,3208 PENNINGTON ST, Studley Campus,1,3468.112499
14750,205633,3200,PENNINGTON ST,3200 PENNINGTON ST, Studley Campus,1,3449.151937
14751,205641,3194,PENNINGTON ST,3194 PENNINGTON ST, Studley Campus,1,3434.224738
14752,205658,3188,PENNINGTON ST,3188 PENNINGTON ST, Studley Campus,1,3420.360435
14753,205666,7035,PEARSON DR,7035 PEARSON DR, Studley Campus,1,3351.240251
14754,205666,7037,PEARSON DR,7037 PEARSON DR, Studley Campus,1,3346.374064
14755,205831,7034,PEARSON DR,7034 PEARSON DR, Studley Campus,1,3363.637827
14756,205849,7030,PEARSON DR,7030 PEARSON DR, Studley Campus,1,3373.86948
14757,208496,7001,QUINPOOL RD,7001 QUINPOOL RD, Studley Campus,1,1956.378452
14758,238642,959,MITCHELL ST,959 MITCHELL ST, SMU Center,1,779.8012289
14759,238642,961,MITCHELL ST,961 MITCHELL ST, SMU Center,1,777.239439
14760,238642,961B,MITCHELL ST,961B MITCHELL ST, SMU Center,1,778.6955301
14761,238667,955,MITCHELL ST,955 MITCHELL ST, SMU Center,1,787.2323978
14762,238667,957,MITCHELL ST,957 MITCHELL ST, SMU Center,1,783.9878629
14763,238675,949,MITCHELL ST,949 MITCHELL ST, SMU Center,1,794.9431924
14764,238675,949A,MITCHELL ST,949A MITCHELL ST, SMU Center,1,794.2985947
14765,238675,951,MITCHELL ST,951 MITCHELL ST, SMU Center,1,793.6539791
14766,238675,953,MITCHELL ST,953 MITCHELL ST, SMU Center,1,791.1611915
14767,238733,5742,WILLOW ST,5742 WILLOW ST, Carlton Campus,1,1879.717723
14768,238782,947,MITCHELL ST,947 MITCHELL ST, SMU Center,1,809.0084305
14769,238956,6340,YOUNG ST,6340 YOUNG ST, Studley Campus,1,2426.510643
14770,239012,2827,ROBIE ST,2827 ROBIE ST, Carlton Campus,1,2438.298427
14771,239012,5868,BILBY ST,5868 BILBY ST, Carlton Campus,1,2445.143736
14772,252502,1766,PRYOR ST,1766 PRYOR ST, Studley Campus,1,1364.930815
14773,258921,6969,BAYERS RD,6969 BAYERS RD, Studley Campus,1,3704.658033
14774,261941,1750,PRYOR ST,1750 PRYOR ST, Studley Campus,1,1333.010661
14775,330936,6327,DUNCAN ST,6327 DUNCAN ST, Studley Campus,1,1447.89372
14776,331884,6025,ALMON ST,6025 ALMON ST, Carlton Campus,1,2493.756455
14777,341826,2711,KING ST,2711 KING ST, Carlton Campus,1,2255.684878
14778,344580,5865,STANLEY ST,5865 STANLEY ST, Carlton Campus,1,3193.8466
14779,345298,541,YOUNG AVE,541 YOUNG AVE, SMU Center,1,860.1578809
14780,348037,2425,AGRICOLA ST,2425 AGRICOLA ST, Carlton Campus,1,1716.345762
14781,349001,2482,CHEBUCTO LANE,2482 CHEBUCTO LANE, Studley Campus,1,1563.535051
14782,349001,2484,CHEBUCTO LANE,2484 CHEBUCTO LANE, Studley Campus,1,1569.738737
14783,349001,2486,CHEBUCTO LANE,2486 CHEBUCTO LANE, Studley Campus,1,1574.325028
14784,354761,6208,CHEBUCTO RD,6208 CHEBUCTO RD, Studley Campus,1,1587.264638
14785,355016,6210,CHEBUCTO RD,6210 CHEBUCTO RD, Studley Campus,1,1623.139555
14786,360222,6212,CHEBUCTO RD,6212 CHEBUCTO RD, Studley Campus,1,1631.449697
14787,361451,6214,CHEBUCTO RD,6214 CHEBUCTO RD, Studley Campus,1,1635.390107
14788,366906,6216,CHEBUCTO RD,6216 CHEBUCTO RD, Studley Campus,1,1640.885296
14789,366914,6218,CHEBUCTO RD,6218 CHEBUCTO RD, Studley Campus,1,1646.728388
14790,366922,6220,CHEBUCTO RD,6220 CHEBUCTO RD, Studley Campus,1,1652.485502
14791,366930,6222,CHEBUCTO RD,6222 CHEBUCTO RD, Studley Campus,1,1657.645465
14792,366948,6224,CHEBUCTO RD,6224 CHEBUCTO RD, Studley Campus,1,1662.980504
14793,366955,6226,CHEBUCTO RD,6226 CHEBUCTO RD, Studley Campus,1,1670.207555
14794,367409,2164,GOTTINGEN ST,2164 GOTTINGEN ST, Sexton Campus,1,1615.506121
14795,367615,6217,LAWRENCE ST,6217 LAWRENCE ST, Studley Campus,1,1505.935162
14796,367615,6219,LAWRENCE ST,6219 LAWRENCE ST, Studley Campus,1,1506.711605
14797,368068,595,YOUNG AVE,595 YOUNG AVE, SMU Center,1,744.971347
14798,417204,804,MCLEAN ST,804 MCLEAN ST, SMU Center,1,768.6620031
14799,428433,6151,REGINA TERR,6151 REGINA TERR, SMU Center,1,529.0050638
14800,428847,2227,CREIGHTON ST,2227 CREIGHTON ST, Carlton Campus,1,1540.93327
14801,442517,6175,CHARLES ST,6175 CHARLES ST, Studley Campus,1,1788.88424
14802,442517,6177,CHARLES ST,6177 CHARLES ST, Studley Campus,1,1791.45982
14803,442657,2051,BEECH ST,2051 BEECH ST, Studley Campus,1,1214.870994
14804,442657,2053,BEECH ST,2053 BEECH ST, Studley Campus,1,1218.009767
14805,444141,1532,GRANVILLE ST,1532 GRANVILLE ST, Sexton Campus,1,263.333193
14806,444141,1533,BARRINGTON ST,1533 BARRINGTON ST, Sexton Campus,1,236.5641028
14807,444141,5187,SALTER ST,5187 SALTER ST, Sexton Campus,1,256.7201745
14808,455964,5945,PINE HILL DR,5945 PINE HILL DR, SMU Center,1,771.3543208
14809,465005,1460,SEYMOUR ST,1460 SEYMOUR ST, Studley Campus,1,101.9993958
14810,465005,1462,SEYMOUR ST,1462 SEYMOUR ST, Studley Campus,1,105.0796256
14811,470211,980,WINWICK RD,980 WINWICK RD, SMU Center,1,568.5949
14812,471078,5121,BISHOP ST,5121 BISHOP ST, Sexton Campus,1,169.8432836
14813,471466,2657,ROBIE ST,2657 ROBIE ST, Carlton Campus,1,2306.15783
14814,471946,1672,BARRINGTON ST,1672 BARRINGTON ST, Sexton Campus,1,481.1921444
14815,472449,2215,GOTTINGEN ST,2215 GOTTINGEN ST, Carlton Campus,1,1722.587465
14816,473256,2093,GOTTINGEN ST,2093 GOTTINGEN ST, Sexton Campus,1,1462.347577
14817,473355,5171,GEORGE ST,5171 GEORGE ST, Sexton Campus,1,690.6926603
14818,473553,5544,DUFFUS ST,5544 DUFFUS ST, Carlton Campus,1,3851.024136
14819,473561,5538,DUFFUS ST,5538 DUFFUS ST, Carlton Campus,1,3819.434082
14820,474049,961,IVANHOE ST,961 IVANHOE ST, SMU Center,1,299.0989366
14821,482919,3481,NORTH MARGINAL RD,3481 NORTH MARGINAL RD, Sexton Campus,1,4236.34498
14822,483024,1031,MARGINAL RD,1031 MARGINAL RD, Sexton Campus,1,860.960269
14823,483024,1041,MARGINAL RD,1041 MARGINAL RD, Sexton Campus,1,832.8803589
14824,483024,1055,MARGINAL RD,1055 MARGINAL RD, Sexton Campus,1,783.1510199
14825,483024,1061,MARGINAL RD,1061 MARGINAL RD, Sexton Campus,1,726.9953142
14826,483024,1099,MARGINAL RD,1099 MARGINAL RD, Sexton Campus,1,713.1708448
14827,483024,1107,MARGINAL RD,1107 MARGINAL RD, Sexton Campus,1,653.9776782
14828,483024,1113,MARGINAL RD,1113 MARGINAL RD, Sexton Campus,1,642.613451
14829,483024,1149,MARGINAL RD,1149 MARGINAL RD, Sexton Campus,1,592.6774145
14830,483024,1159,MARGINAL RD,1159 MARGINAL RD, Sexton Campus,1,577.3625233
14831,483024,1209,MARGINAL RD,1209 MARGINAL RD, Sexton Campus,1,485.8456508
14832,483024,1215,MARGINAL RD,1215 MARGINAL RD, Sexton Campus,1,473.1430722
14833,483024,750,MARGINAL RD,750 MARGINAL RD, Sexton Campus,1,1486.25351
14834,483024,821,MARGINAL RD,821 MARGINAL RD, Sexton Campus,1,1311.680384
14835,483024,837,MARGINAL RD,837 MARGINAL RD, Sexton Campus,1,1247.17472
14836,483024,841,MARGINAL RD,841 MARGINAL RD, Sexton Campus,1,1281.097944
14837,483024,844,MARGINAL RD,844 MARGINAL RD, Sexton Campus,1,1212.520659
14838,483024,901,MARGINAL RD,901 MARGINAL RD, Sexton Campus,1,1117.928178
14839,483024,915,MARGINAL RD,915 MARGINAL RD, Sexton Campus,1,1031.396037
14840,483024,961,MARGINAL RD,961 MARGINAL RD, Sexton Campus,1,922.6713474
14841,527234,3315,ROMANS AVE,3315 ROMANS AVE, Studley Campus,1,3454.620959
14842,527259,6310,YORK ST,6310 YORK ST, Studley Campus,1,669.2877234
14843,541011,5917,ALMON ST,5917 ALMON ST, Carlton Campus,1,2386.100246
14844,541011,5919,ALMON ST,5919 ALMON ST, Carlton Campus,1,2385.984034
14845,548388,3210,AGRICOLA ST,3210 AGRICOLA ST, Carlton Campus,1,3149.354778
14846,552141,5655,STANLEY ST,5655 STANLEY ST, Carlton Campus,1,3355.00161
14847,579177,1668,BARRINGTON ST,1668 BARRINGTON ST, Sexton Campus,1,471.8525416
14848,579227,1667,ARGYLE ST,1667 ARGYLE ST, Sexton Campus,1,520.5460385
14849,579227,1669,ARGYLE ST,1669 ARGYLE ST, Sexton Campus,1,525.9825498
14850,584185,660,FRANCKLYN ST,660 FRANCKLYN ST, SMU Center,1,801.7120499
14851,592501,3211,ROBIE ST,3211 ROBIE ST, Carlton Campus,1,2992.186126
14852,601203,5710,HARBOURVIEW DR,5710 HARBOURVIEW DR, SMU Center,1,656.3595056
14853,608687,6050,OAKLAND RD,6050 OAKLAND RD, SMU Center,1,385.8187879
14854,622894,6057,COBURG RD,6057 COBURG RD, Studley Campus,1,199.3009965
14855,622894,6059,COBURG RD,6059 COBURG RD, Studley Campus,1,195.279769
14856,623066,3734,MACKINTOSH ST,3734 MACKINTOSH ST, Studley Campus,1,4208.73717
14857,628677,1733,HOLLIS ST,1733 HOLLIS ST, Sexton Campus,1,696.1902562
14858,629691,2180,GOTTINGEN ST,2180 GOTTINGEN ST, Sexton Campus,1,1655.645861
14859,629691,2182,GOTTINGEN ST,2182 GOTTINGEN ST, Carlton Campus,1,1615.426377
14860,632356,2580,CREIGHTON ST,2580 CREIGHTON ST, Carlton Campus,1,2206.114527
14861,632521,6046,WELSFORD ST,6046 WELSFORD ST, Studley Campus,1,1243.562865
14862,635433,2262,CREIGHTON ST,2262 CREIGHTON ST, Carlton Campus,1,1616.243904
14863,635433,2264,CREIGHTON ST,2264 CREIGHTON ST, Carlton Campus,1,1614.414808
14864,635557,5726,ATLANTIC ST,5726 ATLANTIC ST, SMU Center,1,376.1841276
14865,635920,2356,AGRICOLA ST,2356 AGRICOLA ST, Carlton Campus,1,1563.833674
14866,636555,5527,ALMON ST,5527 ALMON ST, Carlton Campus,1,2683.713227
14867,636555,5529,ALMON ST,5529 ALMON ST, Carlton Campus,1,2686.568188
14868,638064,6366,CORK ST,6366 CORK ST, Studley Campus,1,2292.138504
14869,638478,1727,BEECH ST,1727 BEECH ST, Studley Campus,1,735.3820671
14870,638486,1729,BEECH ST,1729 BEECH ST, Studley Campus,1,742.0417534
14871,638825,6010,CEDAR ST,6010 CEDAR ST, Carlton Campus,1,682.299719
14872,639211,3639,LYNCH ST,3639 LYNCH ST, Sexton Campus,1,4538.803124
14873,639211,3640,IMO LANE,3640 IMO LANE, Sexton Campus,1,4542.307492
14874,639211,3643,LYNCH ST,3643 LYNCH ST, Sexton Campus,1,4545.760631
14875,639211,3644,IMO LANE,3644 IMO LANE, Sexton Campus,1,4549.288308
14876,639211,3645,LYNCH ST,3645 LYNCH ST, Sexton Campus,1,4558.952413
14877,639211,3646,IMO LANE,3646 IMO LANE, Sexton Campus,1,4562.46608
14878,639211,3649,LYNCH ST,3649 LYNCH ST, Sexton Campus,1,4565.485914
14879,639211,3650,IMO LANE,3650 IMO LANE, Sexton Campus,1,4569.00898
14880,639211,3651,LYNCH ST,3651 LYNCH ST, Sexton Campus,1,4576.191801
14881,639211,3652,IMO LANE,3652 IMO LANE, Sexton Campus,1,4579.785628
14882,639211,3655,LYNCH ST,3655 LYNCH ST, Sexton Campus,1,4582.702498
14883,639211,3656,IMO LANE,3656 IMO LANE, Sexton Campus,1,4586.310594
14884,639211,3657,LYNCH ST,3657 LYNCH ST, Sexton Campus,1,4610.413336
14885,639211,3658,IMO LANE,3658 IMO LANE, Sexton Campus,1,4596.21226
14886,639211,3661,LYNCH ST,3661 LYNCH ST, Sexton Campus,1,4603.783335
14887,639211,3662,IMO LANE,3662 IMO LANE, Sexton Campus,1,4602.485351
14888,639211,3663,LYNCH ST,3663 LYNCH ST, Sexton Campus,1,4615.481445
14889,639211,3664,IMO LANE,3664 IMO LANE, Sexton Campus,1,4614.846275
14890,639211,3667,LYNCH ST,3667 LYNCH ST, Sexton Campus,1,4620.375145
14891,639211,3668,IMO LANE,3668 IMO LANE, Sexton Campus,1,4614.846275
14892,641043,1584,ROBIE ST,1584 ROBIE ST, Carlton Campus,1,340.7868497
14893,641522,802,MCLEAN ST,802 MCLEAN ST, SMU Center,1,774.5045221
14894,646794,1505,LOWER WATER ST,1505 LOWER WATER ST, Sexton Campus,1,360.1628689
14895,650523,5680,ALMON ST,5680 ALMON ST, Carlton Campus,1,2523.80193
14896,658732,6077,BELMONT RD,6077 BELMONT RD, SMU Center,1,318.2252419
14897,40018590,1069,BEAUFORT AVE,1069 BEAUFORT AVE, Studley Campus,1,498.1572836
14898,40018616,1083,BEAUFORT AVE,1083 BEAUFORT AVE, Studley Campus,1,466.464542
14899,40022592,1170,DAVIS ST,1170 DAVIS ST, Studley Campus,1,240.1726319
14900,40023095,5718,WILLOW ST,5718 WILLOW ST, Carlton Campus,1,1932.803147
14901,40024622,2042,CREIGHTON ST,2042 CREIGHTON ST, Carlton Campus,1,1418.747865
14902,40024622,2044,CREIGHTON ST,2044 CREIGHTON ST, Carlton Campus,1,1415.197534
14903,40024762,2678,FERN LANE,2678 FERN LANE, Carlton Campus,1,2272.031251
14904,40036162,7011,CHURCHILL DR,7011 CHURCHILL DR, Studley Campus,1,2172.406695
14905,40037285,2575,KLINE ST,2575 KLINE ST, Studley Campus,1,1476.008045
14906,40040073,5543,COGSWELL ST,5543 COGSWELL ST, Carlton Campus,1,1413.866164
14907,40040982,1557,BARRINGTON ST,1557 BARRINGTON ST, Sexton Campus,1,298.8756286
14908,40042061,5554,BLOOMFIELD ST,5554 BLOOMFIELD ST, Carlton Campus,1,2558.37321
14909,40042095,3381,MICMAC ST,3381 MICMAC ST, Studley Campus,1,3389.924025
14910,40042103,5679,KANE ST,5679 KANE ST, Carlton Campus,1,3066.977531
14911,40042277,1973,UPPER WATER ST,1973 UPPER WATER ST, Sexton Campus,1,1193.604729
14912,40042277,1977,UPPER WATER ST,1977 UPPER WATER ST, Sexton Campus,1,1189.534168
14913,40047227,6186,REGINA TERR,6186 REGINA TERR, SMU Center,1,612.8240822
14914,40048357,5830,BILBY ST,5830 BILBY ST, Carlton Campus,1,2505.284712
14915,40048662,5656,OGILVIE ST,5656 OGILVIE ST, SMU Center,1,929.5588974
14916,40069247,6016,UNIVERSITY AVE,6016 UNIVERSITY AVE, Carlton Campus,1,70.95499348
14917,40069767,6230,CHEBUCTO RD,6230 CHEBUCTO RD, Studley Campus,1,1677.585907
14918,40069767,6232,CHEBUCTO RD,6232 CHEBUCTO RD, Studley Campus,1,1680.581916
14919,40070716,3430,PRESCOTT ST,3430 PRESCOTT ST, Carlton Campus,1,3500.524962
14920,40070740,3274,ISLEVILLE ST,3274 ISLEVILLE ST, Carlton Campus,1,3416.973777
14921,40075947,6053,JUBILEE RD,6053 JUBILEE RD, Studley Campus,1,583.8663093
14922,40076234,581,YOUNG AVE,581 YOUNG AVE, SMU Center,1,778.0477621
14923,40076358,589,YOUNG AVE,589 YOUNG AVE, SMU Center,1,760.7342544
14924,40078149,2273,BRUNSWICK ST,2273 BRUNSWICK ST, Sexton Campus,1,1721.927808
14925,40078149,2275,BRUNSWICK ST,2275 BRUNSWICK ST, Sexton Campus,1,1724.775245
14926,40088346,5884,STANLEY ST,5884 STANLEY ST, Carlton Campus,1,3153.779311
14927,40092629,1343,BARRINGTON ST,1343 BARRINGTON ST, Sexton Campus,1,19.64447279
14928,40113904,2706,GOTTINGEN ST,2706 GOTTINGEN ST, Carlton Campus,1,2604.762219
14929,40143265,2570,SHERWOOD ST,2570 SHERWOOD ST, Studley Campus,1,2342.411584
14930,40176083,3698,ACADIA ST,3698 ACADIA ST, Carlton Campus,1,4515.317084
14931,40176125,6965,BAYERS RD,6965 BAYERS RD, Studley Campus,1,3798.285186
14932,40176125,6967,BAYERS RD,6967 BAYERS RD, Studley Campus,1,3840.254353
14933,40176224,3550,KEMPT RD,3550 KEMPT RD, Studley Campus,1,3673.251135
14934,40176257,3118,COLEMAN CRT,3118 COLEMAN CRT, Studley Campus,1,2967.167201
14935,40176265,6841,COOK AVE,6841 COOK AVE, Studley Campus,1,3422.344194
14936,40176513,604,TOWER RD,604 TOWER RD, SMU Center,1,454.540339
14937,40176521,610,TOWER RD,610 TOWER RD, SMU Center,1,437.7943148
14938,40176547,1200,TOWER RD,1200 TOWER RD, SMU Center,1,529.6086331
14939,40176554,1491,SOUTH PARK ST,1491 SOUTH PARK ST, Carlton Campus,1,444.0247866
14940,40176554,5690,SPRING GARDEN RD,5690 SPRING GARDEN RD, Carlton Campus,1,432.6410749
14941,40176562,6169,QUINPOOL RD,6169 QUINPOOL RD, Studley Campus,1,1061.950251
14942,40176620,1218,CROMWELL RD,1218 CROMWELL RD, Studley Campus,1,548.424907
14943,40176638,1223,CROMWELL RD,1223 CROMWELL RD, Studley Campus,1,560.5841022
14944,40176653,1219,CROMWELL RD,1219 CROMWELL RD, Studley Campus,1,549.9010081
14945,40176661,1211,CROMWELL RD,1211 CROMWELL RD, Studley Campus,1,538.5693275
14946,40176679,1206,WEBSTER TERR,1206 WEBSTER TERR, Studley Campus,1,477.5973867
14947,40176687,6171,MURRAY PL,6171 MURRAY PL, Studley Campus,1,217.6583604
14948,40177792,5821,DUFFUS ST,5821 DUFFUS ST, Carlton Campus,1,3648.056392
14949,40177800,3545,ROBIE ST,3545 ROBIE ST, Carlton Campus,1,3651.231047
14950,40177800,5881,DUFFUS ST,5881 DUFFUS ST, Carlton Campus,1,3656.215523
14951,40177925,1559,BRUNSWICK ST,1559 BRUNSWICK ST, Sexton Campus,1,437.9671739
14952,40177941,5476,CLYDE ST,5476 CLYDE ST, Sexton Campus,1,289.1197777
14953,40177941,5478,CLYDE ST,5478 CLYDE ST, Sexton Campus,1,289.708761
14954,40177958,1320,QUEEN ST,1320 QUEEN ST, Sexton Campus,1,158.8644124
14955,40177966,1271,CHURCH ST,1271 CHURCH ST, Sexton Campus,1,59.37217794
14956,40177974,1521,LOWER WATER ST,1521 LOWER WATER ST, Sexton Campus,1,520.4969649
14957,40177982,3792,NOVALEA DR,3792 NOVALEA DR, Carlton Campus,1,4613.128001
14958,40178022,810,MAPLEWOOD LANE,810 MAPLEWOOD LANE, SMU Center,1,533.1514464
14959,40178048,800,MAPLEWOOD LANE,800 MAPLEWOOD LANE, SMU Center,1,561.2013185
14960,40178113,6034,FERNWOOD LANE,6034 FERNWOOD LANE, SMU Center,1,839.5710559
14961,40178139,6033,FERNWOOD LANE,6033 FERNWOOD LANE, SMU Center,1,868.8897035
14962,40178147,6021,FERNWOOD LANE,6021 FERNWOOD LANE, SMU Center,1,879.3602857
14963,40178154,6009,FERNWOOD LANE,6009 FERNWOOD LANE, SMU Center,1,912.6851071
14964,40178238,2695,AGRICOLA ST,2695 AGRICOLA ST, Carlton Campus,1,2262.832245
