ObjectID_1,PID,Civic.Number,Street,Full.Civ.Add,Closest.Uni,Dist.Uni,Destination,Dist.CBD
16198,41223025,3630,COMMISSION ST,3630 COMMISSION ST,Studley Campus,3976.640708,City Hall,3935.618883
16199,41224304,6286,BAYERS RD,6286 BAYERS RD,Studley Campus,2650.500664,City Hall,2946.569542
16200,41225210,5348,YOUNG ST,5348 YOUNG ST,Carlton Campus,3327.166783,City Hall,2602.227058
16201,41225228,5349,KAYE ST,5349 KAYE ST,Carlton Campus,3258.4815,City Hall,2549.617121
16202,41225236,5350,YOUNG ST,5350 YOUNG ST,Carlton Campus,3295.690639,City Hall,2633.703202
16203,41225236,5375,KAYE ST,5375 KAYE ST,Carlton Campus,3304.801235,City Hall,2624.592606
16204,41229519,3318,CONNAUGHT AVE,3318 CONNAUGHT AVE,Studley Campus,3150.031035,City Hall,4003.632008
16205,41229527,6618,REGENT RD,6618 REGENT RD,Studley Campus,3227.314522,City Hall,4080.915495
16206,41232141,6690,FIRST ST,6690 FIRST ST,Studley Campus,1566.499781,City Hall,2716.53462
16207,41232158,6684,FIRST ST,6684 FIRST ST,Studley Campus,1550.605953,City Hall,2700.640792
16208,41232166,6676,FIRST ST,6676 FIRST ST,Studley Campus,1534.663013,City Hall,2684.697852
16209,41233461,1152,SOUTH PARK ST,1152 SOUTH PARK ST,SMU Center,584.3411325,City Hall,1290.732303
16210,41234071,6376,ALLAN ST,6376 ALLAN ST,Studley Campus,1256.072763,City Hall,2151.23865
16211,41234170,1040,MARGINAL RD,1040 MARGINAL RD,Sexton Campus,810.1315916,City Hall,1137.344153
16212,41240250,5786,SOUTHWOOD DR,5786 SOUTHWOOD DR,SMU Center,401.7168042,City Hall,2373.367431
16213,41240268,5780,SOUTHWOOD DR,5780 SOUTHWOOD DR,SMU Center,436.0808314,City Hall,2339.003404
16214,41240656,2622,KING ST,2622 KING ST,Carlton Campus,2038.936218,City Hall,1884.089365
16215,41240664,2618,KING ST,2618 KING ST,Carlton Campus,2032.420854,City Hall,1877.574002
16216,41243262,2647,GLADSTONE ST,2647 GLADSTONE ST,Studley Campus,2005.865844,City Hall,2033.919628
16217,41243544,1031,BEAUFORT AVE,1031 BEAUFORT AVE,Studley Campus,601.2666739,City Hall,2585.740938
16218,41243551,0,BEAUFORT AVE,0 BEAUFORT AVE,Studley Campus,578.93486,City Hall,2664.72729
16219,41243569,6238,REGINA TERR,6238 REGINA TERR,Studley Campus,616.6269393,City Hall,2570.380673
16220,41243601,5660,OGILVIE ST,5660 OGILVIE ST,SMU Center,902.9406394,City Hall,2480.534739
16221,41243619,5658,OGILVIE ST,5658 OGILVIE ST,SMU Center,916.0554669,City Hall,2493.649566
16222,41247701,1750,WALNUT ST,1750 WALNUT ST,Studley Campus,554.0324583,City Hall,1842.025243
16223,41247719,1746,WALNUT ST,1746 WALNUT ST,Studley Campus,511.2533761,City Hall,1805.160977
16224,41251240,2444,JAMES ST,2444 JAMES ST,Carlton Campus,1922.884083,City Hall,1492.885099
16225,41251257,2446,JAMES ST,2446 JAMES ST,Carlton Campus,1913.911655,City Hall,1483.912671
16226,41251430,891,BEAUFORT AVE,891 BEAUFORT AVE,SMU Center,332.6782997,City Hall,2735.703489
16227,41251448,881,BEAUFORT AVE,881 BEAUFORT AVE,SMU Center,347.1440586,City Hall,2750.169248
16228,41251463,869,BEAUFORT AVE,869 BEAUFORT AVE,SMU Center,348.4882625,City Hall,2751.513452
16229,41254285,780,MCLEAN ST,780 MCLEAN ST,SMU Center,831.7263766,City Hall,2045.677701
16230,41254293,778,MCLEAN ST,778 MCLEAN ST,SMU Center,831.7263766,City Hall,2045.677701
16231,41259086,5554,NORTH RIDGE RD,5554 NORTH RIDGE RD,Carlton Campus,5038.768241,City Hall,4428.502918
16232,41259086,5556,NORTH RIDGE RD,5556 NORTH RIDGE RD,Carlton Campus,5046.074831,City Hall,4435.809508
16233,41259086,5562,NORTH RIDGE RD,5562 NORTH RIDGE RD,Carlton Campus,5054.579029,City Hall,4444.313707
16234,41259086,5564,NORTH RIDGE RD,5564 NORTH RIDGE RD,Carlton Campus,5062.758225,City Hall,4452.492902
16235,41259086,5570,NORTH RIDGE RD,5570 NORTH RIDGE RD,Carlton Campus,5071.052978,City Hall,4460.787655
16236,41259086,5572,NORTH RIDGE RD,5572 NORTH RIDGE RD,Carlton Campus,4869.380112,City Hall,4259.11479
16237,41259094,3810,NOVALEA DR,3810 NOVALEA DR,Carlton Campus,4653.441193,City Hall,4043.17587
16238,41259094,3812,NOVALEA DR,3812 NOVALEA DR,Carlton Campus,4659.123337,City Hall,4048.858014
16239,41259094,3814,NOVALEA DR,3814 NOVALEA DR,Carlton Campus,4665.345547,City Hall,4055.080225
16240,41259094,3816,NOVALEA DR,3816 NOVALEA DR,Carlton Campus,4671.269983,City Hall,4061.00466
16241,41259094,3818,NOVALEA DR,3818 NOVALEA DR,Carlton Campus,4728.641728,City Hall,4118.376405
16242,41259094,3820,NOVALEA DR,3820 NOVALEA DR,Carlton Campus,4725.761414,City Hall,4115.496092
16243,41259094,3822,NOVALEA DR,3822 NOVALEA DR,Carlton Campus,4723.887686,City Hall,4113.622363
16244,41259094,3824,NOVALEA DR,3824 NOVALEA DR,Carlton Campus,4722.039946,City Hall,4111.774623
16245,41259094,5507,CARRIAGEWAY CRES,5507 CARRIAGEWAY CRES,Carlton Campus,4724.392341,City Hall,4114.127018
16246,41259094,5509,CARRIAGEWAY CRES,5509 CARRIAGEWAY CRES,Carlton Campus,4728.78535,City Hall,4118.520028
16247,41259094,5511,CARRIAGEWAY CRES,5511 CARRIAGEWAY CRES,Carlton Campus,4734.819467,City Hall,4124.554144
16248,41259094,5513,CARRIAGEWAY CRES,5513 CARRIAGEWAY CRES,Carlton Campus,4741.725053,City Hall,4131.45973
16249,41259094,5515,CARRIAGEWAY CRES,5515 CARRIAGEWAY CRES,Carlton Campus,4747.046973,City Hall,4136.78165
16250,41259094,5519,CARRIAGEWAY CRES,5519 CARRIAGEWAY CRES,Carlton Campus,4752.554885,City Hall,4142.289562
16251,41259094,5521,CARRIAGEWAY CRES,5521 CARRIAGEWAY CRES,Carlton Campus,4758.844603,City Hall,4148.57928
16252,41259094,5525,CARRIAGEWAY CRES,5525 CARRIAGEWAY CRES,Carlton Campus,4768.556472,City Hall,4158.291149
16253,41259094,5527,CARRIAGEWAY CRES,5527 CARRIAGEWAY CRES,Carlton Campus,4773.00322,City Hall,4162.737897
16254,41259094,5529,CARRIAGEWAY CRES,5529 CARRIAGEWAY CRES,Carlton Campus,4777.664109,City Hall,4167.398786
16255,41259094,5533,CARRIAGEWAY CRES,5533 CARRIAGEWAY CRES,Carlton Campus,4785.085746,City Hall,4174.820424
16256,41259094,5535,CARRIAGEWAY CRES,5535 CARRIAGEWAY CRES,Carlton Campus,4789.889436,City Hall,4179.624113
16257,41259094,5537,CARRIAGEWAY CRES,5537 CARRIAGEWAY CRES,Carlton Campus,4794.106636,City Hall,4183.841313
16258,41259094,5543,CARRIAGEWAY CRES,5543 CARRIAGEWAY CRES,Carlton Campus,4804.042278,City Hall,4193.776955
16259,41259094,5545,CARRIAGEWAY CRES,5545 CARRIAGEWAY CRES,Carlton Campus,4808.584174,City Hall,4198.318851
16260,41259094,5547,CARRIAGEWAY CRES,5547 CARRIAGEWAY CRES,Carlton Campus,4814.171847,City Hall,4203.906524
16261,41259094,5551,CARRIAGEWAY CRES,5551 CARRIAGEWAY CRES,Carlton Campus,4819.816403,City Hall,4209.55108
16262,41259094,5553,CARRIAGEWAY CRES,5553 CARRIAGEWAY CRES,Carlton Campus,4826.964397,City Hall,4216.699074
16263,41259094,5557,CARRIAGEWAY CRES,5557 CARRIAGEWAY CRES,Carlton Campus,4832.507466,City Hall,4222.242143
16264,41259094,5559,CARRIAGEWAY CRES,5559 CARRIAGEWAY CRES,Carlton Campus,4833.551962,City Hall,4223.286639
16265,41259094,5565,CARRIAGEWAY CRES,5565 CARRIAGEWAY CRES,Carlton Campus,4842.177582,City Hall,4231.912259
16266,41259094,5567,CARRIAGEWAY CRES,5567 CARRIAGEWAY CRES,Carlton Campus,4843.712577,City Hall,4233.447254
16267,41259094,5568,CARRIAGEWAY CRES,5568 CARRIAGEWAY CRES,Carlton Campus,4831.672916,City Hall,4221.407593
16268,41259094,5569,CARRIAGEWAY CRES,5569 CARRIAGEWAY CRES,Carlton Campus,4846.571226,City Hall,4236.305903
16269,41259094,5570,CARRIAGEWAY CRES,5570 CARRIAGEWAY CRES,Carlton Campus,4845.650012,City Hall,4235.384689
16270,41259094,5571,CARRIAGEWAY CRES,5571 CARRIAGEWAY CRES,Carlton Campus,4848.857874,City Hall,4238.592552
16271,41259094,5572,CARRIAGEWAY CRES,5572 CARRIAGEWAY CRES,Carlton Campus,4854.142215,City Hall,4243.876892
16272,41259094,5575,CARRIAGEWAY CRES,5575 CARRIAGEWAY CRES,Carlton Campus,4855.883702,City Hall,4245.618379
16273,41259094,5576,CARRIAGEWAY CRES,5576 CARRIAGEWAY CRES,Carlton Campus,4858.877224,City Hall,4248.611901
16274,41259094,5577,CARRIAGEWAY CRES,5577 CARRIAGEWAY CRES,Carlton Campus,4862.102145,City Hall,4251.836822
16275,41259094,5578,CARRIAGEWAY CRES,5578 CARRIAGEWAY CRES,Carlton Campus,4864.249299,City Hall,4253.983976
16276,41259094,5579,CARRIAGEWAY CRES,5579 CARRIAGEWAY CRES,Carlton Campus,4868.391964,City Hall,4258.126642
16277,41259094,5581,CARRIAGEWAY CRES,5581 CARRIAGEWAY CRES,Carlton Campus,4874.303273,City Hall,4264.03795
16278,41259094,5589,CARRIAGEWAY CRES,5589 CARRIAGEWAY CRES,Carlton Campus,4868.462198,City Hall,4258.196875
16279,41259094,5591,CARRIAGEWAY CRES,5591 CARRIAGEWAY CRES,Carlton Campus,4865.775154,City Hall,4255.509831
16280,41259094,5593,CARRIAGEWAY CRES,5593 CARRIAGEWAY CRES,Carlton Campus,4757.461792,City Hall,4147.196469
16281,41259094,5595,CARRIAGEWAY CRES,5595 CARRIAGEWAY CRES,Carlton Campus,4862.626767,City Hall,4252.361444
16282,41259094,5599,CARRIAGEWAY CRES,5599 CARRIAGEWAY CRES,Carlton Campus,4858.599256,City Hall,4248.333933
16283,41259094,5601,CARRIAGEWAY CRES,5601 CARRIAGEWAY CRES,Carlton Campus,4852.640583,City Hall,4242.375261
16284,41259094,5603,CARRIAGEWAY CRES,5603 CARRIAGEWAY CRES,Carlton Campus,4847.178498,City Hall,4236.913175
16285,41259094,5607,CARRIAGEWAY CRES,5607 CARRIAGEWAY CRES,Carlton Campus,4840.886564,City Hall,4230.621241
16286,41259094,5609,CARRIAGEWAY CRES,5609 CARRIAGEWAY CRES,Carlton Campus,4835.424177,City Hall,4225.158854
16287,41259094,5617,CARRIAGEWAY CRES,5617 CARRIAGEWAY CRES,Carlton Campus,4808.981579,City Hall,4198.716256
16288,41259094,5618,CARRIAGEWAY CRES,5618 CARRIAGEWAY CRES,Carlton Campus,4807.908284,City Hall,4197.642961
16289,41259094,5619,CARRIAGEWAY CRES,5619 CARRIAGEWAY CRES,Carlton Campus,4802.088098,City Hall,4191.822775
16290,41259094,5620,CARRIAGEWAY CRES,5620 CARRIAGEWAY CRES,Carlton Campus,4801.415336,City Hall,4191.150014
16291,41259094,5621,CARRIAGEWAY CRES,5621 CARRIAGEWAY CRES,Carlton Campus,4796.723393,City Hall,4186.45807
16292,41259094,5622,CARRIAGEWAY CRES,5622 CARRIAGEWAY CRES,Carlton Campus,4809.20946,City Hall,4198.944137
16293,41259094,5623,CARRIAGEWAY CRES,5623 CARRIAGEWAY CRES,Carlton Campus,4790.602771,City Hall,4180.337448
16294,41259094,5624,CARRIAGEWAY CRES,5624 CARRIAGEWAY CRES,Carlton Campus,4792.880004,City Hall,4182.614681
16295,41259094,5627,CARRIAGEWAY CRES,5627 CARRIAGEWAY CRES,Carlton Campus,4784.025272,City Hall,4173.759949
16296,41259094,5628,CARRIAGEWAY CRES,5628 CARRIAGEWAY CRES,Carlton Campus,4790.791597,City Hall,4180.526274
16297,41259094,5629,CARRIAGEWAY CRES,5629 CARRIAGEWAY CRES,Carlton Campus,4778.575937,City Hall,4168.310614
16298,41259094,5631,CARRIAGEWAY CRES,5631 CARRIAGEWAY CRES,Carlton Campus,4771.607615,City Hall,4161.342292
16299,41259094,5635,CARRIAGEWAY CRES,5635 CARRIAGEWAY CRES,Carlton Campus,4766.396966,City Hall,4156.131644
16300,41259094,5637,CARRIAGEWAY CRES,5637 CARRIAGEWAY CRES,Carlton Campus,4748.917094,City Hall,4138.651771
16301,41259144,6095,COBURG RD,6095 COBURG RD,Studley Campus,87.96381264,City Hall,1556.517559
16302,41259219,1074,WELLINGTON ST,1074 WELLINGTON ST,SMU Center,271.7343703,City Hall,1705.619904
16303,41259227,5959,SPRING GARDEN RD,5959 SPRING GARDEN RD,Carlton Campus,191.4256546,City Hall,1225.942222
16304,41259235,1318,HOLLIS ST,1318 HOLLIS ST,Sexton Campus,140.5501711,City Hall,478.8551205
16305,41259235,1320,HOLLIS ST,1320 HOLLIS ST,Sexton Campus,143.1725163,City Hall,476.2327754
16306,41259235,1322,HOLLIS ST,1322 HOLLIS ST,Sexton Campus,145.4146406,City Hall,473.990651
16307,41259235,1324,HOLLIS ST,1324 HOLLIS ST,Sexton Campus,147.4360292,City Hall,471.9692624
16308,41259235,1326,HOLLIS ST,1326 HOLLIS ST,Sexton Campus,149.6783483,City Hall,469.7269434
16309,41259318,6770,JUBILEE RD,6770 JUBILEE RD,Studley Campus,1214.631658,City Hall,2776.344973
16310,41259334,1225,QUEEN ST,1225 QUEEN ST,Sexton Campus,251.1781721,City Hall,813.3793292
16311,41259342,,BAUER ST,2012A BAUER ST,Carlton Campus,1153.483834,City Hall,723.4848499
16312,41259342,,BAUER ST,2012B BAUER ST,Carlton Campus,1151.217828,City Hall,721.2188444
16313,41259342,2014,BAUER ST,2014 BAUER ST,Carlton Campus,1209.290933,City Hall,732.0977134
16314,41259342,2016,BAUER ST,2016 BAUER ST,Carlton Campus,1215.341822,City Hall,738.1486023
16315,41259342,2018,BAUER ST,2018 BAUER ST,Carlton Campus,1221.016457,City Hall,743.8232374
16316,41259342,2020,BAUER ST,2020 BAUER ST,Carlton Campus,1225.419186,City Hall,748.225967
16317,41259359,1345,DRESDEN ROW,1345 DRESDEN ROW,Sexton Campus,368.8387614,City Hall,720.5543502
16318,41259367,1521,LEMARCHANT ST,1521 LEMARCHANT ST,Studley Campus,55.70074036,City Hall,1714.54347
16319,41259367,1525,LEMARCHANT ST,1525 LEMARCHANT ST,Studley Campus,64.56285899,City Hall,1723.405588
16320,41259367,6155,COBURG RD,6155 COBURG RD,Studley Campus,44.70629209,City Hall,1703.549021
16321,41259375,6369,COBURG RD,6369 COBURG RD,Studley Campus,69.26706268,City Hall,2078.101992
16322,41259375,6389,COBURG RD,6389 COBURG RD,Studley Campus,109.8276655,City Hall,2118.662595
16323,41259383,5468,INGLIS ST,5468 INGLIS ST,SMU Center,602.3456524,City Hall,1331.307308
16324,41259383,5472,INGLIS ST,5472 INGLIS ST,SMU Center,592.9482024,City Hall,1340.704758
16325,41259383,5476,INGLIS ST,5476 INGLIS ST,SMU Center,584.3937415,City Hall,1349.259219
16326,41259383,5480,INGLIS ST,5480 INGLIS ST,SMU Center,579.6670916,City Hall,1383.90088
16327,41259383,985,SOUTH BLAND ST,985 SOUTH BLAND ST,SMU Center,608.0111203,City Hall,1412.244909
16328,41259391,5254,GREEN ST,5254 GREEN ST,Sexton Campus,586.4962438,City Hall,1038.642207
16329,41259391,5260,GREEN ST,5260 GREEN ST,Sexton Campus,596.9757018,City Hall,1049.121665
16330,41259409,1326,LOWER WATER ST,1326 LOWER WATER ST,Sexton Campus,261.2247985,City Hall,490.2103088
16331,41259425,1510,LILAC ST,1510 LILAC ST,Studley Campus,69.85259264,City Hall,2002.217338
16332,41259474,2022,CREIGHTON ST,2022 CREIGHTON ST,Carlton Campus,1375.954143,City Hall,609.0583084
16333,41259474,2024,CREIGHTON ST,2024 CREIGHTON ST,Carlton Campus,1379.232122,City Hall,612.3362872
16334,41259474,2026,CREIGHTON ST,2026 CREIGHTON ST,Carlton Campus,1382.285826,City Hall,615.3899907
16335,41259474,2028,CREIGHTON ST,2028 CREIGHTON ST,Carlton Campus,1385.385847,City Hall,618.4900122
16336,41259482,5389,VICTORIA RD,5389 VICTORIA RD,Sexton Campus,761.6448643,City Hall,1213.790827
16337,41259482,5393,VICTORIA RD,5393 VICTORIA RD,Sexton Campus,766.102895,City Hall,1218.248858
16338,41259490,2128,BRUNSWICK ST,2128 BRUNSWICK ST,Sexton Campus,1490.653846,City Hall,621.3593816
16339,41259516,1328,HOLLIS ST,1328 HOLLIS ST,Sexton Campus,161.8951288,City Hall,457.5101628
16340,41259516,1332,HOLLIS ST,1332 HOLLIS ST,Sexton Campus,166.0983774,City Hall,453.3069143
16341,41259573,5272,MORRIS ST,5272 MORRIS ST,Sexton Campus,6.717123643,City Hall,630.1248926
16342,41259573,5274,MORRIS ST,5274 MORRIS ST,Sexton Campus,7.02411408,City Hall,633.194797
16343,41259573,5276,MORRIS ST,5276 MORRIS ST,Sexton Campus,6.839004142,City Hall,631.3436976
16344,41259599,1156,TOWER RD,1156 TOWER RD,SMU Center,470.1381316,City Hall,1420.32798
16345,41259599,1158,TOWER RD,1158 TOWER RD,SMU Center,473.6312254,City Hall,1375.140144
16346,41259623,2080,QUINGATE PL,2080 QUINGATE PL,Studley Campus,1369.077449,City Hall,1695.437814
16347,41259649,,MORRIS ST,5589A MORRIS ST,Sexton Campus,172.323021,City Hall,734.5241781
16348,41259649,,MORRIS ST,5589B MORRIS ST,Sexton Campus,192.9358051,City Hall,733.2468985
16349,41259649,,MORRIS ST,5589C MORRIS ST,Sexton Campus,204.2241065,City Hall,721.9585971
16350,41259656,5484,CLYDE ST,5484 CLYDE ST,Sexton Campus,306.2134195,City Hall,564.1413209
16351,41259656,5486,CLYDE ST,5486 CLYDE ST,Sexton Campus,315.9503705,City Hall,573.8782719
16352,41259748,1350,QUEEN ST,1350 QUEEN ST,Sexton Campus,213.5783598,City Hall,557.1232278
16353,41259748,1352,QUEEN ST,1352 QUEEN ST,Sexton Campus,217.6504387,City Hall,553.0511488
16354,41259748,1354,QUEEN ST,1354 QUEEN ST,Sexton Campus,221.6379623,City Hall,549.0636252
16355,41259748,1356,QUEEN ST,1356 QUEEN ST,Sexton Campus,225.8132245,City Hall,544.888363
16356,41259763,2093,CREIGHTON ST,2093 CREIGHTON ST,Carlton Campus,1441.608036,City Hall,720.3672789
16357,41259771,5680,INGLIS ST,5680 INGLIS ST,SMU Center,335.5340424,City Hall,1588.975323
16358,41259771,5682,INGLIS ST,5682 INGLIS ST,SMU Center,328.6271322,City Hall,1595.882233
16359,41259813,1296,QUEEN ST,1296 QUEEN ST,Sexton Campus,120.2838747,City Hall,682.4850318
16360,41259813,1300,QUEEN ST,1300 QUEEN ST,Sexton Campus,125.2045457,City Hall,645.4970418
16361,41259813,1312,QUEEN ST,1312 QUEEN ST,Sexton Campus,137.9090218,City Hall,632.7925657
16362,41259839,5831,INGLIS ST,5831 INGLIS ST,SMU Center,69.43011643,City Hall,1845.295988
16363,41259854,5507,CABOT PL,5507 CABOT PL,Carlton Campus,3800.074642,City Hall,3220.555891
16364,41259854,5511,CABOT PL,5511 CABOT PL,Carlton Campus,3765.064894,City Hall,3190.47302
16365,41259870,2344,AGRICOLA ST,2344 AGRICOLA ST,Carlton Campus,1536.074571,City Hall,1106.075587
16366,41259870,2346,AGRICOLA ST,2346 AGRICOLA ST,Carlton Campus,1541.343641,City Hall,1111.344657
16367,41259870,2350,AGRICOLA ST,2350 AGRICOLA ST,Carlton Campus,1547.191204,City Hall,1117.19222
16368,41259888,1028,BARRINGTON ST,1028 BARRINGTON ST,Sexton Campus,593.423789,City Hall,1045.569752
16369,41259888,5208,SMITH ST,5208 SMITH ST,Sexton Campus,594.3798973,City Hall,1046.52586
16370,41259904,3232,UNION ST,3232 UNION ST,Carlton Campus,3622.740479,City Hall,2908.179602
16371,41259912,2032,CREIGHTON ST,2032 CREIGHTON ST,Carlton Campus,1395.58356,City Hall,628.6877246
16372,41259920,942,LINDOLA PL,942 LINDOLA PL,SMU Center,419.93559,City Hall,1906.899959
16373,41259920,944,IVANHOE ST,944 IVANHOE ST,SMU Center,445.147808,City Hall,1932.112177
16374,41259920,946,IVANHOE ST,946 IVANHOE ST,SMU Center,452.712343,City Hall,1939.676712
16375,41259920,946,LINDOLA PL,946 LINDOLA PL,SMU Center,425.8944856,City Hall,1912.858855
16376,41259920,950,LINDOLA PL,950 LINDOLA PL,SMU Center,430.5790641,City Hall,1917.543433
16377,41259920,954,LINDOLA PL,954 LINDOLA PL,SMU Center,435.688159,City Hall,1922.652528
16378,41259920,957,LINDOLA PL,957 LINDOLA PL,SMU Center,445.736519,City Hall,1932.700888
16379,41259920,958,LINDOLA PL,958 LINDOLA PL,SMU Center,444.0195067,City Hall,1930.983876
16380,41259920,961,LINDOLA PL,961 LINDOLA PL,SMU Center,453.3012511,City Hall,1940.26562
16381,41259920,962,LINDOLA PL,962 LINDOLA PL,SMU Center,451.0358388,City Hall,1938.000208
16382,41259920,972,LINDOLA PL,972 LINDOLA PL,SMU Center,489.0731738,City Hall,1976.037543
16383,41259920,976,LINDOLA PL,976 LINDOLA PL,SMU Center,489.0731738,City Hall,1976.037543
16384,41259920,980,LINDOLA PL,980 LINDOLA PL,SMU Center,489.0731738,City Hall,1976.037543
16385,41259920,984,LINDOLA PL,984 LINDOLA PL,SMU Center,489.0731738,City Hall,1976.037543
16386,41260001,6142,DUNCAN ST,6142 DUNCAN ST,Studley Campus,1447.37169,City Hall,1710.731578
16387,41260001,6146,DUNCAN ST,6146 DUNCAN ST,Studley Campus,1452.459635,City Hall,1715.819523
16388,41260001,6148,DUNCAN ST,6148 DUNCAN ST,Studley Campus,1458.297171,City Hall,1721.657059
16389,41260019,1187,QUEEN ST,1187 QUEEN ST,Sexton Campus,322.1100742,City Hall,896.0132475
16390,41260019,1195,QUEEN ST,1195 QUEEN ST,Sexton Campus,315.8484712,City Hall,889.7516445
16391,41260027,5456,INGLIS ST,5456 INGLIS ST,SMU Center,628.6516964,City Hall,1305.001264
16392,41260027,5460,INGLIS ST,5460 INGLIS ST,SMU Center,619.9843738,City Hall,1313.668587
16393,41260027,5466,INGLIS ST,5466 INGLIS ST,SMU Center,610.8319123,City Hall,1322.821049
16394,41260043,5231,SMITH ST,5231 SMITH ST,Sexton Campus,647.2666033,City Hall,1099.412566
16395,41260050,1153,SOUTH PARK ST,1153 SOUTH PARK ST,SMU Center,589.0946751,City Hall,1285.97876
16396,41260050,1159,SOUTH PARK ST,1159 SOUTH PARK ST,SMU Center,592.7839907,City Hall,1282.289444
16397,41260050,5681,FENWICK ST,5681 FENWICK ST,SMU Center,608.4652749,City Hall,1292.506407
16398,41260050,5683,FENWICK ST,5683 FENWICK ST,SMU Center,606.7228744,City Hall,1294.248807
16399,41260050,5685,FENWICK ST,5685 FENWICK ST,SMU Center,601.7672992,City Hall,1299.204382
16400,41260050,5687,FENWICK ST,5687 FENWICK ST,SMU Center,600.1207324,City Hall,1300.850949
16401,41260068,1447,BRENTON ST,1447 BRENTON ST,Sexton Campus,503.4465062,City Hall,738.9215891
16402,41260100,6065,COBURG RD,6065 COBURG RD,Studley Campus,186.4102922,City Hall,1458.071079
16403,41260100,6069,COBURG RD,6069 COBURG RD,Studley Campus,177.593198,City Hall,1466.888173
16404,41260126,2626,AGRICOLA ST,2626 AGRICOLA ST,Carlton Campus,2107.420643,City Hall,1734.329928
16405,41260159,5444,VICTORIA RD,5444 VICTORIA RD,Sexton Campus,661.1112193,City Hall,1235.014393
16406,41260167,1368,HENRY ST,1368 HENRY ST,Studley Campus,30.61390875,City Hall,1634.340191
16407,41260167,1370,HENRY ST,1370 HENRY ST,Studley Campus,31.2785546,City Hall,1627.693732
16408,41260167,1378,HENRY ST,1378 HENRY ST,Studley Campus,31.42581334,City Hall,1626.221145
16409,41260167,1380,HENRY ST,1380 HENRY ST,Studley Campus,31.67761981,City Hall,1623.70308
16410,41260167,1382,HENRY ST,1382 HENRY ST,Studley Campus,32.04218592,City Hall,1620.057419
16411,41260167,1384,HENRY ST,1384 HENRY ST,Studley Campus,33.03999556,City Hall,1617.335785
16412,41260167,1386,HENRY ST,1386 HENRY ST,Studley Campus,36.35406595,City Hall,1614.021715
16413,41260167,1388,HENRY ST,1388 HENRY ST,Studley Campus,39.53671311,City Hall,1610.839067
16414,41260191,1167,TOWER RD,1167 TOWER RD,SMU Center,492.0705948,City Hall,1356.700775
16415,41260191,1169,TOWER RD,1169 TOWER RD,SMU Center,495.8235338,City Hall,1352.947836
16416,41260191,1171,TOWER RD,1171 TOWER RD,SMU Center,500.2090184,City Hall,1348.562351
16417,41260191,,TOWER RD,1173A TOWER RD,SMU Center,504.1333998,City Hall,1344.63797
16418,41260191,,TOWER RD,1173B TOWER RD,SMU Center,508.4460445,City Hall,1340.325325
16419,41260191,,TOWER RD,1173C TOWER RD,SMU Center,509.6330464,City Hall,1339.138323
16420,41260191,1175,TOWER RD,1175 TOWER RD,SMU Center,505.3903492,City Hall,1343.38102
16421,41260191,1177,TOWER RD,1177 TOWER RD,SMU Center,509.6300974,City Hall,1339.141272
16422,41260225,1347,DRESDEN ROW,1347 DRESDEN ROW,Sexton Campus,380.2064925,City Hall,709.1866192
16423,41260225,1349,DRESDEN ROW,1349 DRESDEN ROW,Sexton Campus,381.4232444,City Hall,707.9698672
16424,41260225,1351,DRESDEN ROW,1351 DRESDEN ROW,Sexton Campus,383.9905357,City Hall,705.402576
16425,41260225,1353,DRESDEN ROW,1353 DRESDEN ROW,Sexton Campus,389.7248337,City Hall,699.668278
16426,41260225,1355,DRESDEN ROW,1355 DRESDEN ROW,Sexton Campus,394.5495744,City Hall,694.8435373
16427,41260225,5524,CLYDE ST,5524 CLYDE ST,Sexton Campus,379.1233645,City Hall,646.2073289
16428,41260225,5526,CLYDE ST,5526 CLYDE ST,Sexton Campus,379.2470632,City Hall,646.3310276
16429,41260258,1991,PRINCE ARTHUR ST,1991 PRINCE ARTHUR ST,Studley Campus,1580.516901,City Hall,2882.952063
16430,41260282,5320,MORRIS ST,5320 MORRIS ST,Sexton Campus,89.4133562,City Hall,681.9886864
16431,41260282,5322,MORRIS ST,5322 MORRIS ST,Sexton Campus,89.05921072,City Hall,682.3428319
16432,41260282,5324,MORRIS ST,5324 MORRIS ST,Sexton Campus,127.585531,City Hall,689.7866881
16433,41260282,5326,MORRIS ST,5326 MORRIS ST,Sexton Campus,131.7263529,City Hall,693.9275099
16434,41260282,5328,MORRIS ST,5328 MORRIS ST,Sexton Campus,135.796642,City Hall,697.9977991
16435,41260308,1470,SUMMER ST,1470 SUMMER ST,Carlton Campus,13.40301095,City Hall,1114.818948
16436,41260316,2063,NORTH PARK ST,2063 NORTH PARK ST,Carlton Campus,1248.049363,City Hall,818.0503794
16437,41260316,2065,NORTH PARK ST,2065 NORTH PARK ST,Carlton Campus,1249.864814,City Hall,819.8658301
16438,41260324,6272,CORK ST,6272 CORK ST,Studley Campus,2520.967674,City Hall,2778.398759
16439,41260324,6274,CORK ST,6274 CORK ST,Studley Campus,2515.047285,City Hall,2784.319148
16440,41260324,6276,CORK ST,6276 CORK ST,Studley Campus,2509.577032,City Hall,2789.789401
16441,41260324,6278,CORK ST,6278 CORK ST,Studley Campus,2504.526683,City Hall,2794.83975
16442,41260340,5811,GAINSBOROUGH PL,5811 GAINSBOROUGH PL,Carlton Campus,4526.899433,City Hall,4362.416213
